profit_center_id,profit_center,region,segment,month,account,budget_usd,actual_usd
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-05,Supplemental commissions,209000.0,207418.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-05,Contingent commissions,0.0,0.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-05,Investment income,57000.0,65021.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-05,Compensation & benefits,1007000.0,988827.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-05,Occupancy & office,114000.0,112948.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-05,Integration costs,0.0,0.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-05,Other operating expenses,171000.0,170541.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-06,Core commissions,2014000.0,1950488.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-06,Fees,483360.0,490313.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-06,Supplemental commissions,221540.0,223197.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-06,Contingent commissions,85500.0,94722.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-06,Investment income,60420.0,69403.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-06,Compensation & benefits,1067420.0,1077554.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-06,Occupancy & office,120840.0,118660.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-06,Integration costs,0.0,0.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-06,Other operating expenses,181260.0,183172.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-01,Core commissions,1484000.0,1517087.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-01,Fees,356160.0,373588.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-01,Supplemental commissions,163240.0,155879.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-01,Contingent commissions,0.0,0.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-01,Investment income,44520.0,49854.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-01,Compensation & benefits,786520.0,805593.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-01,Occupancy & office,89040.0,87517.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-01,Integration costs,0.0,0.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-01,Other operating expenses,133560.0,139947.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-02,Core commissions,1358000.0,1375447.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-02,Fees,325920.0,316294.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-02,Supplemental commissions,149380.0,151421.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-02,Contingent commissions,0.0,0.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-02,Investment income,40740.0,46063.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-02,Compensation & benefits,719740.0,729281.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-02,Occupancy & office,81480.0,82518.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-02,Integration costs,0.0,0.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-02,Other operating expenses,122220.0,128836.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-03,Core commissions,1400000.0,1421546.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-03,Fees,336000.0,363109.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-03,Supplemental commissions,154000.0,156254.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-03,Contingent commissions,63000.0,57650.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-03,Investment income,42000.0,47241.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-03,Compensation & benefits,742000.0,752345.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-03,Occupancy & office,84000.0,81246.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-03,Integration costs,0.0,0.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-03,Other operating expenses,126000.0,121869.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-04,Core commissions,1358000.0,1398329.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-04,Fees,325920.0,304777.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-04,Supplemental commissions,149380.0,143885.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-04,Contingent commissions,0.0,0.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-04,Investment income,40740.0,46781.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-04,Compensation & benefits,719740.0,721072.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-04,Occupancy & office,81480.0,84175.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-04,Integration costs,0.0,0.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-04,Other operating expenses,122220.0,128682.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-05,Core commissions,1400000.0,1359171.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-05,Fees,336000.0,357819.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-05,Supplemental commissions,154000.0,153720.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-05,Contingent commissions,0.0,0.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-05,Investment income,42000.0,47661.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-05,Compensation & benefits,742000.0,734820.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-05,Occupancy & office,84000.0,81414.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-05,Integration costs,0.0,0.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-05,Other operating expenses,126000.0,135332.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-06,Core commissions,1484000.0,1420026.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-06,Fees,356160.0,389390.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-06,Supplemental commissions,163240.0,169119.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-06,Contingent commissions,63000.0,62278.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-06,Investment income,44520.0,51111.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-06,Compensation & benefits,786520.0,800894.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-06,Occupancy & office,89040.0,88084.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-06,Integration costs,0.0,0.0
PC-503,Professional Lines Programs,National,Specialty Distribution,2026-06,Other operating expenses,133560.0,139772.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-01,Core commissions,1219000.0,1147896.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-01,Fees,292560.0,294700.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-01,Supplemental commissions,134090.0,133484.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-01,Contingent commissions,0.0,0.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-01,Investment income,36570.0,41337.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-01,Compensation & benefits,646070.0,649348.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-01,Occupancy & office,73140.0,75027.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-01,Integration costs,0.0,0.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-01,Other operating expenses,109710.0,117439.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-02,Core commissions,1115500.0,1063073.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-02,Fees,267720.0,253468.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-02,Supplemental commissions,122705.0,116877.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-02,Contingent commissions,0.0,0.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-02,Investment income,33465.0,37604.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-02,Compensation & benefits,591215.0,605945.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-02,Occupancy & office,66930.0,65438.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-02,Integration costs,0.0,0.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-02,Other operating expenses,100395.0,93379.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-03,Core commissions,1150000.0,1194692.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-03,Fees,276000.0,298598.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-03,Supplemental commissions,126500.0,123998.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-03,Contingent commissions,51750.0,49641.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-03,Investment income,34500.0,39564.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-03,Compensation & benefits,609500.0,602346.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-03,Occupancy & office,69000.0,68959.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-03,Integration costs,0.0,0.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-03,Other operating expenses,103500.0,96829.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-04,Core commissions,1115500.0,1167339.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-04,Fees,267720.0,248212.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-04,Supplemental commissions,122705.0,122136.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-04,Contingent commissions,0.0,0.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-04,Investment income,33465.0,37969.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-04,Compensation & benefits,591215.0,607035.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-04,Occupancy & office,66930.0,66497.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-04,Integration costs,0.0,0.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-04,Other operating expenses,100395.0,104287.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-05,Core commissions,1150000.0,1102324.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-05,Fees,276000.0,271302.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-05,Supplemental commissions,126500.0,121428.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-05,Contingent commissions,0.0,0.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-05,Investment income,34500.0,38450.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-05,Compensation & benefits,609500.0,626012.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-05,Occupancy & office,69000.0,66421.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-05,Integration costs,0.0,0.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-05,Other operating expenses,103500.0,101356.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-06,Core commissions,1219000.0,1210718.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-06,Fees,292560.0,318923.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-06,Supplemental commissions,134090.0,138856.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-06,Contingent commissions,51750.0,36785.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-06,Investment income,36570.0,41056.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-06,Compensation & benefits,646070.0,664593.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-06,Occupancy & office,73140.0,72313.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-06,Integration costs,0.0,0.0
PC-504,Binding Authority Group,National,Specialty Distribution,2026-06,Other operating expenses,109710.0,107922.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-01,Core commissions,742000.0,714381.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-01,Fees,178080.0,164623.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-01,Supplemental commissions,81620.0,84461.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-01,Contingent commissions,0.0,0.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-01,Investment income,22260.0,25149.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-01,Compensation & benefits,393260.0,396604.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-01,Occupancy & office,44520.0,44866.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-01,Integration costs,0.0,0.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-01,Other operating expenses,66780.0,61666.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-02,Core commissions,679000.0,702368.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-02,Fees,162960.0,154602.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-02,Supplemental commissions,74690.0,71896.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-02,Contingent commissions,0.0,0.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-02,Investment income,20370.0,22287.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-02,Compensation & benefits,359870.0,365595.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-02,Occupancy & office,40740.0,39786.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-02,Integration costs,0.0,0.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-02,Other operating expenses,61110.0,58333.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-03,Core commissions,700000.0,731054.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-03,Fees,168000.0,162240.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-03,Supplemental commissions,77000.0,74286.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-03,Contingent commissions,31500.0,37107.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-03,Investment income,21000.0,23972.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-03,Compensation & benefits,371000.0,363091.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-03,Occupancy & office,42000.0,40757.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-03,Integration costs,0.0,0.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-03,Other operating expenses,63000.0,60487.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-04,Core commissions,679000.0,652478.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-04,Fees,162960.0,168209.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-04,Supplemental commissions,74690.0,71148.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-04,Contingent commissions,0.0,0.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-04,Investment income,20370.0,23169.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-04,Compensation & benefits,359870.0,354211.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-04,Occupancy & office,40740.0,40166.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-04,Integration costs,0.0,0.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-04,Other operating expenses,61110.0,57925.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-05,Core commissions,700000.0,662402.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-05,Fees,168000.0,176122.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-05,Supplemental commissions,77000.0,77201.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-05,Contingent commissions,0.0,0.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-05,Investment income,21000.0,23490.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-05,Compensation & benefits,371000.0,377189.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-05,Occupancy & office,42000.0,42044.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-05,Integration costs,0.0,0.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-05,Other operating expenses,63000.0,59059.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-06,Core commissions,742000.0,742342.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-06,Fees,178080.0,193944.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-06,Supplemental commissions,81620.0,77893.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-06,Contingent commissions,31500.0,31965.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-06,Investment income,22260.0,24960.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-06,Compensation & benefits,393260.0,392270.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-06,Occupancy & office,44520.0,46173.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-06,Integration costs,0.0,0.0
PC-505,Personal Lines Wholesale,National,Specialty Distribution,2026-06,Other operating expenses,66780.0,62088.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-03,Core commissions,,1546091.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-03,Fees,,364680.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-03,Supplemental commissions,,173673.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-03,Contingent commissions,,69448.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-03,Investment income,,50890.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-03,Compensation & benefits,,800837.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-03,Occupancy & office,,93806.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-03,Integration costs,0.0,144598.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-03,Other operating expenses,,134478.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-04,Core commissions,1503500.0,1527510.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-04,Fees,360840.0,364330.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-04,Supplemental commissions,165385.0,162494.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-04,Contingent commissions,0.0,0.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-04,Investment income,45105.0,50600.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-04,Compensation & benefits,796855.0,794642.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-04,Occupancy & office,90210.0,90971.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-04,Integration costs,90000,146942.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-04,Other operating expenses,135315.0,139684.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-05,Core commissions,1550000.0,1615619.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-05,Fees,372000.0,383228.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-05,Supplemental commissions,170500.0,175086.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-05,Contingent commissions,0.0,0.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-05,Investment income,46500.0,51285.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-05,Compensation & benefits,821500.0,819112.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-05,Occupancy & office,93000.0,90980.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-05,Integration costs,90000,163725.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-05,Other operating expenses,139500.0,138462.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-06,Core commissions,1643000.0,1626437.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-06,Fees,394320.0,362387.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-06,Supplemental commissions,180730.0,179406.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-06,Contingent commissions,69750.0,67118.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-06,Investment income,49290.0,54178.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-06,Compensation & benefits,870790.0,892890.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-06,Occupancy & office,98580.0,95166.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-06,Integration costs,90000,198224.0
PC-601,Harborlight Specialty (acq.),Northeast,Specialty Distribution,2026-06,Other operating expenses,147870.0,138246.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-03,Core commissions,,1141905.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-03,Fees,,301755.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-03,Supplemental commissions,,136115.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-03,Contingent commissions,,55353.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-03,Investment income,,40453.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-03,Compensation & benefits,,629499.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-03,Occupancy & office,,69824.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-03,Integration costs,0.0,164752.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-03,Other operating expenses,,110857.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-04,Core commissions,1164000.0,1198960.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-04,Fees,279360.0,299926.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-04,Supplemental commissions,128040.0,130870.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-04,Contingent commissions,0.0,0.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-04,Investment income,34920.0,39321.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-04,Compensation & benefits,616920.0,611429.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-04,Occupancy & office,69840.0,70275.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-04,Integration costs,90000,154892.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-04,Other operating expenses,104760.0,107387.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-05,Core commissions,1200000.0,1160291.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-05,Fees,288000.0,265433.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-05,Supplemental commissions,132000.0,136559.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-05,Contingent commissions,0.0,0.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-05,Investment income,36000.0,40887.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-05,Compensation & benefits,636000.0,638828.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-05,Occupancy & office,72000.0,73770.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-05,Integration costs,90000,199161.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-05,Other operating expenses,108000.0,116200.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-06,Core commissions,1272000.0,1320605.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-06,Fees,305280.0,312214.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-06,Supplemental commissions,139920.0,141917.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-06,Contingent commissions,54000.0,36630.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-06,Investment income,38160.0,43494.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-06,Compensation & benefits,674160.0,664753.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-06,Occupancy & office,76320.0,74369.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-06,Integration costs,90000,189189.0
PC-602,Harborlight Programs (acq.),National,Specialty Distribution,2026-06,Other operating expenses,114480.0,110981.0
